field_id,date,crop_type,variety,crop_age_days,growth_stage,soil_moisture,soil_temperature,soil_ph,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,wind_speed,solar_radiation,irrigation_amount,fertilizer_amount,disease_score,pest_count,ndvi,actual_yield
F-046,2026-08-27,Rice,Titan Hybrid,54,Grain/Pod Filling,51.1,25.3,6.51,87.9,27.5,169.2,27.3,59.1,0.0,10.3,16.4,21.9,0.0,2.0,14,0.812,5.85
F-046,2026-08-28,Rice,Titan Hybrid,55,Grain/Pod Filling,49.4,17.3,6.55,87.5,27.4,169.1,17.5,95.6,3.4,11.7,20.8,0.0,0.0,2.0,16,0.764,6.46
F-046,2026-08-29,Rice,Titan Hybrid,56,Grain/Pod Filling,48.1,23.0,6.46,87.1,27.3,168.9,23.4,87.3,7.0,13.1,16.5,0.0,0.0,2.7,14,0.774,5.83
F-046,2026-08-30,Rice,Titan Hybrid,57,Grain/Pod Filling,41.9,25.6,6.52,86.7,27.2,168.8,29.6,62.6,0.0,16.2,22.7,0.0,0.0,3.0,17,0.789,6.05
F-046,2026-08-31,Rice,Titan Hybrid,58,Grain/Pod Filling,33.7,23.2,6.61,86.3,27.1,168.6,24.9,55.5,0.0,14.8,28.0,0.0,0.0,3.2,19,0.782,6.0
F-046,2026-09-01,Rice,Titan Hybrid,59,Grain/Pod Filling,25.1,24.1,6.47,85.9,27.0,168.5,25.3,63.0,0.0,17.4,19.3,0.0,0.0,3.8,15,0.704,4.91
F-047,2026-08-18,Rice,Jupiter Medium,61,Grain/Pod Filling,49.9,24.6,6.45,116.3,33.3,84.8,26.0,57.3,0.0,11.8,22.0,0.0,0.0,4.7,19,0.771,5.64
F-047,2026-08-19,Rice,Jupiter Medium,62,Grain/Pod Filling,44.9,23.6,6.54,115.9,33.2,84.7,24.1,68.1,0.0,10.2,19.2,0.0,0.0,4.8,17,0.792,6.36
F-047,2026-08-20,Rice,Jupiter Medium,63,Grain/Pod Filling,35.9,21.7,6.48,115.5,33.1,84.5,23.6,71.6,0.0,11.1,26.5,0.0,0.0,4.4,17,0.767,6.02
F-047,2026-08-21,Rice,Jupiter Medium,64,Grain/Pod Filling,40.2,26.5,6.55,115.1,33.0,84.4,29.5,84.3,15.9,8.1,16.4,0.0,0.0,4.4,20,0.749,5.88
F-047,2026-08-22,Rice,Jupiter Medium,65,Grain/Pod Filling,37.5,21.3,6.46,114.7,32.9,84.2,21.0,79.7,1.8,13.0,27.9,0.0,0.0,4.8,17,0.775,5.75
F-047,2026-08-23,Rice,Jupiter Medium,66,Grain/Pod Filling,29.7,28.3,6.51,114.3,32.8,84.1,31.7,60.9,0.0,21.4,27.1,0.0,0.0,5.5,19,0.725,5.44
F-047,2026-08-24,Rice,Jupiter Medium,67,Grain/Pod Filling,22.3,29.5,6.58,113.9,32.7,83.9,31.5,64.5,0.0,9.5,18.8,0.0,0.0,4.8,15,0.75,5.06
F-047,2026-08-25,Rice,Jupiter Medium,68,Grain/Pod Filling,15.3,21.4,6.59,113.5,32.6,83.8,24.3,63.3,0.0,5.3,18.8,0.0,0.0,5.5,16,0.754,4.57
F-047,2026-08-26,Rice,Jupiter Medium,69,Grain/Pod Filling,24.1,30.0,6.53,113.1,32.5,83.6,31.5,56.4,0.0,21.7,23.0,19.2,0.0,5.5,12,0.743,5.33
F-047,2026-08-27,Rice,Jupiter Medium,70,Grain/Pod Filling,45.0,23.6,6.54,112.7,32.4,83.5,24.0,72.0,0.0,16.0,18.6,30.5,0.0,5.5,8,0.791,5.68
F-047,2026-08-28,Rice,Jupiter Medium,71,Grain/Pod Filling,37.1,26.0,6.44,112.3,32.3,83.3,28.6,78.9,0.0,9.0,22.3,0.0,0.0,5.8,6,0.796,5.64
F-047,2026-08-29,Rice,Jupiter Medium,72,Grain/Pod Filling,30.5,24.7,6.59,111.9,32.2,83.2,26.0,78.2,0.0,18.4,22.8,0.0,0.0,5.9,2,0.788,6.06
F-047,2026-08-30,Rice,Jupiter Medium,73,Grain/Pod Filling,76.4,23.9,6.58,111.5,32.1,83.0,26.1,83.0,64.9,12.5,8.0,0.0,0.0,6.1,2,0.81,6.38
F-047,2026-08-31,Rice,Jupiter Medium,74,Grain/Pod Filling,69.0,26.6,6.53,111.1,32.0,82.9,28.3,82.1,0.0,15.0,13.6,0.0,0.0,5.9,2,0.764,6.08
F-047,2026-09-01,Rice,Jupiter Medium,75,Maturity,65.5,22.8,6.39,110.7,31.9,82.7,25.1,94.6,6.7,11.3,16.0,0.0,0.0,6.0,5,0.772,6.19
F-048,2026-08-18,Wheat,WB9719,41,Flowering,56.2,22.0,7.03,108.3,57.0,148.3,22.6,70.9,9.6,9.9,15.6,0.0,0.0,5.4,15,0.787,4.4
F-048,2026-08-19,Wheat,WB9719,42,Flowering,59.3,22.7,6.95,107.9,56.9,148.1,22.8,82.8,9.8,13.0,21.1,0.0,0.0,5.3,16,0.77,4.46
F-048,2026-08-20,Wheat,WB9719,43,Flowering,50.6,21.4,6.98,107.5,56.8,148.0,23.6,63.5,0.0,16.5,23.7,0.0,0.0,5.3,12,0.769,4.45
F-048,2026-08-21,Wheat,WB9719,44,Flowering,42.8,22.0,6.97,107.1,56.7,147.8,23.7,61.7,0.0,17.9,23.5,0.0,0.0,5.7,14,0.753,4.4
F-048,2026-08-22,Wheat,WB9719,45,Flowering,34.6,27.3,7.03,106.7,56.6,147.7,29.0,72.4,0.0,14.6,26.6,0.0,0.0,4.8,11,0.766,4.66
F-048,2026-08-23,Wheat,WB9719,46,Flowering,50.5,24.5,7.04,106.3,56.5,147.5,27.7,50.6,0.0,28.3,18.4,26.3,0.0,5.0,11,0.758,4.61
F-048,2026-08-24,Wheat,WB9719,47,Flowering,42.8,25.8,6.89,105.9,56.4,147.4,26.9,65.3,0.0,14.2,12.6,0.0,0.0,5.8,9,0.75,4.34
F-048,2026-08-25,Wheat,WB9719,48,Flowering,35.5,26.4,7.0,105.5,56.3,147.2,28.0,62.3,0.0,4.5,24.5,0.0,0.0,6.4,10,0.777,4.12
F-048,2026-08-26,Wheat,WB9719,49,Flowering,30.5,22.4,7.01,105.1,56.2,147.1,23.3,49.2,0.0,12.0,19.0,0.0,0.0,6.6,8,0.757,4.25
F-048,2026-08-27,Wheat,WB9719,50,Grain/Pod Filling,36.8,25.6,6.98,104.7,56.1,146.9,27.2,70.6,0.0,14.2,13.6,15.1,0.0,6.5,9,0.807,4.21
F-048,2026-08-28,Wheat,WB9719,51,Grain/Pod Filling,59.5,26.7,6.96,104.3,56.0,146.8,28.3,54.4,0.0,18.8,19.4,34.5,0.0,6.8,6,0.784,4.41
F-048,2026-08-29,Wheat,WB9719,52,Grain/Pod Filling,80.1,22.4,6.98,103.9,55.9,146.6,24.8,67.5,30.6,12.1,8.0,0.0,0.0,7.0,4,0.776,4.22
F-048,2026-08-30,Wheat,WB9719,53,Grain/Pod Filling,72.4,22.7,6.93,103.5,55.8,146.5,25.4,61.8,0.0,23.4,20.5,0.0,0.0,7.2,2,0.774,4.63
F-048,2026-08-31,Wheat,WB9719,54,Grain/Pod Filling,67.5,23.9,6.98,103.1,55.7,146.3,26.3,60.1,0.0,16.1,18.2,0.0,0.0,7.6,2,0.778,4.53
F-048,2026-09-01,Wheat,WB9719,55,Grain/Pod Filling,60.6,20.4,7.06,102.7,55.6,146.2,22.2,76.0,0.0,23.3,27.2,0.0,0.0,7.4,3,0.811,4.53
F-049,2026-08-18,Wheat,SY Monument,75,Maturity,49.0,27.2,6.22,48.8,20.6,114.5,31.6,71.4,0.0,14.9,22.2,0.0,0.0,4.5,11,0.791,4.57
F-049,2026-08-19,Wheat,SY Monument,76,Maturity,40.9,27.7,6.17,48.4,20.5,114.4,31.0,88.5,0.0,6.1,22.3,0.0,0.0,4.9,14,0.753,4.42
F-049,2026-08-20,Wheat,SY Monument,77,Maturity,36.4,25.4,6.11,48.0,20.4,114.2,27.6,62.1,0.0,20.0,21.9,0.0,0.0,5.4,16,0.77,4.35
F-049,2026-08-21,Wheat,SY Monument,78,Maturity,49.0,23.7,6.24,47.6,20.3,114.1,25.4,88.3,0.0,12.7,20.2,20.8,0.0,5.0,19,0.767,4.56
F-049,2026-08-22,Wheat,SY Monument,79,Maturity,40.6,23.0,6.23,47.2,20.2,113.9,24.9,75.3,0.0,10.0,18.2,0.0,0.0,4.8,22,0.747,4.24
F-049,2026-08-23,Wheat,SY Monument,80,Maturity,34.1,24.5,6.02,46.8,20.1,113.8,25.3,61.8,0.0,20.0,22.2,0.0,0.0,4.2,25,0.72,4.09
F-049,2026-08-24,Wheat,SY Monument,81,Maturity,29.0,24.4,6.15,46.4,20.0,113.6,26.1,53.6,0.0,11.9,28.0,0.0,0.0,4.8,27,0.707,3.52
F-049,2026-08-25,Wheat,SY Monument,82,Maturity,44.9,22.7,6.17,46.0,19.9,113.5,25.6,84.6,0.3,12.8,29.9,24.2,0.0,4.2,24,0.783,4.3
F-049,2026-08-26,Wheat,SY Monument,83,Maturity,42.4,19.0,6.1,45.6,19.8,113.3,19.2,73.2,2.8,11.3,22.8,0.0,0.0,4.1,26,0.775,4.64
F-049,2026-08-27,Wheat,SY Monument,84,Maturity,35.4,24.9,6.2,45.2,19.7,113.2,26.0,54.6,0.0,19.1,24.0,0.0,0.0,4.2,23,0.787,4.29
F-049,2026-08-28,Wheat,SY Monument,85,Maturity,59.5,22.2,6.09,44.8,19.6,113.0,23.8,57.1,0.0,18.3,20.4,31.0,0.0,4.4,20,0.765,4.26
F-049,2026-08-29,Wheat,SY Monument,86,Maturity,53.8,22.2,6.16,44.4,19.5,112.9,23.1,43.9,0.0,14.4,17.6,0.0,0.0,4.2,16,0.781,4.38
F-049,2026-08-30,Wheat,SY Monument,87,Maturity,47.9,23.8,6.23,44.0,19.4,112.7,26.1,63.3,0.0,19.8,26.7,0.0,0.0,4.3,17,0.797,4.34
F-049,2026-08-31,Wheat,SY Monument,88,Maturity,49.3,23.7,6.15,43.6,19.3,112.6,24.9,84.7,10.5,23.1,18.3,0.0,0.0,4.5,14,0.803,4.41
F-049,2026-09-01,Wheat,SY Monument,89,Maturity,52.7,22.2,6.14,43.2,19.2,112.4,22.4,75.6,11.6,14.4,12.7,0.0,0.0,5.5,12,0.782,4.26
F-050,2026-08-18,Wheat,LCS Sonic,42,Flowering,48.9,21.7,6.04,162.9,28.7,172.3,23.7,66.0,0.0,12.9,15.9,0.0,0.0,4.5,19,0.784,4.5
F-050,2026-08-19,Wheat,LCS Sonic,43,Flowering,42.4,27.8,6.03,162.5,28.6,172.2,30.9,61.2,0.0,16.3,14.7,0.0,0.0,3.8,19,0.779,4.5
F-050,2026-08-20,Wheat,LCS Sonic,44,Flowering,36.7,22.2,6.03,162.1,28.5,172.0,24.1,60.0,0.0,6.4,17.6,0.0,0.0,4.1,16,0.781,4.41
F-050,2026-08-21,Wheat,LCS Sonic,45,Flowering,27.2,25.1,6.02,161.7,28.4,171.9,26.0,62.5,0.0,10.8,18.4,0.0,0.0,3.9,16,0.734,4.05
F-050,2026-08-22,Wheat,LCS Sonic,46,Flowering,23.3,23.2,6.06,161.3,28.3,171.7,23.3,60.3,0.0,19.6,15.5,0.0,0.0,2.3,14,0.741,3.93
F-050,2026-08-23,Wheat,LCS Sonic,47,Flowering,40.2,27.0,6.12,160.9,28.2,171.6,27.4,74.2,0.0,12.6,23.0,26.4,0.0,2.0,14,0.795,4.32
F-050,2026-08-24,Wheat,LCS Sonic,48,Flowering,36.8,22.0,5.99,160.5,28.1,171.4,23.3,46.6,3.9,20.2,18.8,0.0,0.0,2.3,11,0.753,4.5
F-050,2026-08-25,Wheat,LCS Sonic,49,Flowering,51.1,22.5,6.06,160.1,28.0,171.3,25.1,85.9,4.2,15.2,14.9,18.1,0.0,3.4,13,0.824,4.55
F-050,2026-08-26,Wheat,LCS Sonic,50,Grain/Pod Filling,48.4,21.1,5.91,159.7,27.9,171.1,23.6,60.3,0.0,18.6,20.3,0.0,0.0,3.3,16,0.792,4.67
F-050,2026-08-27,Wheat,LCS Sonic,51,Grain/Pod Filling,41.0,24.1,6.02,159.3,27.8,171.0,26.9,62.0,0.0,6.5,26.8,0.0,0.0,2.9,18,0.809,4.47
F-050,2026-08-28,Wheat,LCS Sonic,52,Grain/Pod Filling,34.4,25.6,6.01,158.9,27.7,170.8,26.0,63.3,0.0,20.7,21.4,0.0,0.0,3.3,19,0.84,4.31
F-050,2026-08-29,Wheat,LCS Sonic,53,Grain/Pod Filling,56.0,29.5,6.06,158.5,27.6,170.7,33.0,54.6,0.0,8.8,24.6,33.2,0.0,2.2,22,0.748,4.39
F-050,2026-08-30,Wheat,LCS Sonic,54,Grain/Pod Filling,48.3,26.1,6.09,158.1,27.5,170.5,28.6,66.7,0.0,16.9,19.9,0.0,0.0,2.0,25,0.779,4.21
F-050,2026-08-31,Wheat,LCS Sonic,55,Grain/Pod Filling,41.6,28.8,6.01,157.7,27.4,170.4,30.6,69.6,0.0,14.3,19.0,0.0,0.0,2.2,25,0.751,4.54
F-050,2026-09-01,Wheat,LCS Sonic,56,Grain/Pod Filling,35.8,21.2,6.04,157.3,27.3,170.2,22.4,58.7,0.0,4.5,31.5,0.0,0.0,3.0,22,0.778,4.05
F-051,2026-08-18,Wheat,SY Monument,69,Grain/Pod Filling,47.5,23.7,5.9,38.9,54.4,189.4,26.3,59.5,0.0,6.0,18.7,0.0,0.0,5.5,14,0.778,4.43
F-051,2026-08-19,Wheat,SY Monument,70,Grain/Pod Filling,42.3,22.5,6.06,38.5,54.3,189.2,25.8,79.5,0.0,17.4,21.2,0.0,0.0,5.1,16,0.764,4.41
F-051,2026-08-20,Wheat,SY Monument,71,Grain/Pod Filling,40.9,23.0,5.98,38.1,54.2,189.1,24.2,76.3,5.7,4.7,22.9,0.0,0.0,5.5,12,0.793,3.78
F-051,2026-08-21,Wheat,SY Monument,72,Grain/Pod Filling,32.4,24.4,5.93,37.7,54.1,188.9,25.6,82.6,0.0,20.1,18.1,0.0,0.0,5.6,8,0.767,4.18
F-051,2026-08-22,Wheat,SY Monument,73,Grain/Pod Filling,53.3,21.0,6.05,37.3,54.0,188.8,21.7,64.2,0.0,16.1,20.8,26.3,0.0,6.1,4,0.792,4.51
F-051,2026-08-23,Wheat,SY Monument,74,Grain/Pod Filling,49.3,25.2,5.88,36.9,53.9,188.6,26.3,84.4,2.8,9.5,23.5,0.0,0.0,5.5,4,0.776,4.26
F-051,2026-08-24,Wheat,SY Monument,75,Maturity,41.1,23.0,5.88,36.5,53.8,188.5,24.9,69.9,0.0,20.5,23.6,0.0,0.0,5.2,3,0.783,4.12
F-051,2026-08-25,Wheat,SY Monument,76,Maturity,36.1,22.8,6.01,36.1,53.7,188.3,22.8,73.1,0.0,15.2,26.0,0.0,0.0,4.5,2,0.791,4.11
F-051,2026-08-26,Wheat,SY Monument,77,Maturity,32.4,19.3,5.98,35.7,53.6,188.2,20.3,57.0,0.0,16.3,25.3,0.0,0.0,4.9,2,0.796,3.93
F-051,2026-08-27,Wheat,SY Monument,78,Maturity,48.6,24.1,6.03,35.3,53.5,188.0,25.9,67.3,0.0,19.8,21.6,23.9,0.0,4.3,2,0.84,4.64
F-051,2026-08-28,Wheat,SY Monument,79,Maturity,41.0,21.8,5.97,34.9,53.4,187.9,23.9,81.8,0.0,13.0,21.5,0.0,0.0,3.1,2,0.779,4.27
F-051,2026-08-29,Wheat,SY Monument,80,Maturity,34.2,24.9,5.9,34.5,53.3,187.7,27.1,53.0,0.0,16.2,24.5,0.0,0.0,3.6,2,0.77,4.27
F-051,2026-08-30,Wheat,SY Monument,81,Maturity,27.0,26.7,6.05,34.1,53.2,187.6,27.9,60.6,0.0,12.3,20.2,0.0,0.0,3.5,3,0.793,3.74
F-051,2026-08-31,Wheat,SY Monument,82,Maturity,37.0,25.3,5.96,33.7,53.1,187.4,27.7,66.4,0.0,9.0,18.5,19.8,0.0,3.0,3,0.806,4.32
F-051,2026-09-01,Wheat,SY Monument,83,Maturity,30.8,24.1,5.87,33.3,53.0,187.3,26.6,82.4,0.0,11.9,22.2,0.0,0.0,2.8,2,0.789,3.72
F-052,2026-08-18,Rice,Titan Hybrid,61,Grain/Pod Filling,57.8,20.8,6.06,126.6,25.3,139.8,22.7,83.6,6.7,19.4,23.9,0.0,0.0,4.5,19,0.78,5.61
F-052,2026-08-19,Rice,Titan Hybrid,62,Grain/Pod Filling,53.4,22.1,6.11,126.2,25.2,139.7,23.0,56.2,0.0,21.8,21.9,0.0,0.0,3.9,19,0.789,6.18
F-052,2026-08-20,Rice,Titan Hybrid,63,Grain/Pod Filling,49.1,20.7,6.09,125.8,25.1,139.5,23.0,95.3,3.0,18.8,25.4,0.0,0.0,4.4,17,0.764,5.84
F-052,2026-08-21,Rice,Titan Hybrid,64,Grain/Pod Filling,56.9,16.9,6.09,125.4,25.0,139.4,18.9,93.1,14.4,8.6,23.3,0.0,0.0,4.4,19,0.754,5.95
F-052,2026-08-22,Rice,Titan Hybrid,65,Grain/Pod Filling,69.6,25.0,6.08,209.5,50.3,156.1,27.8,97.7,21.5,17.5,16.0,0.0,84.5,4.0,18,0.787,6.3
F-052,2026-08-23,Rice,Titan Hybrid,66,Grain/Pod Filling,62.3,21.5,6.05,124.6,24.8,139.1,22.9,62.9,0.0,14.5,30.6,0.0,0.0,3.7,19,0.743,5.85
F-052,2026-08-24,Rice,Titan Hybrid,67,Grain/Pod Filling,56.9,22.5,6.04,124.2,24.7,138.9,22.9,65.5,0.0,5.5,25.8,0.0,0.0,3.5,16,0.82,5.84
F-052,2026-08-25,Rice,Titan Hybrid,68,Grain/Pod Filling,51.9,30.3,6.15,123.8,24.6,138.8,32.5,97.3,1.7,19.9,26.1,0.0,0.0,3.5,14,0.766,6.16
F-052,2026-08-26,Rice,Titan Hybrid,69,Grain/Pod Filling,45.5,25.1,6.09,123.4,24.5,138.6,27.7,67.5,0.0,12.5,21.4,0.0,0.0,3.5,13,0.76,5.88
F-052,2026-08-27,Rice,Titan Hybrid,70,Grain/Pod Filling,39.8,24.1,6.03,123.0,24.4,138.5,28.0,53.4,0.0,22.8,21.1,0.0,0.0,4.0,11,0.818,5.96
F-052,2026-08-28,Rice,Titan Hybrid,71,Grain/Pod Filling,62.0,23.4,5.97,122.6,24.3,138.3,25.3,79.5,0.0,5.8,20.7,31.4,0.0,4.6,7,0.752,6.11
F-052,2026-08-29,Rice,Titan Hybrid,72,Grain/Pod Filling,53.7,25.6,6.01,122.2,24.2,138.2,28.1,75.7,0.0,13.9,27.9,0.0,0.0,4.4,9,0.805,5.88
F-052,2026-08-30,Rice,Titan Hybrid,73,Grain/Pod Filling,49.1,25.2,6.02,121.8,24.1,138.0,28.0,89.6,0.0,13.5,24.8,0.0,0.0,4.0,7,0.799,6.07
F-052,2026-08-31,Rice,Titan Hybrid,74,Grain/Pod Filling,43.9,20.1,6.01,121.4,24.0,137.9,20.2,82.7,0.0,14.6,19.5,0.0,0.0,4.5,7,0.814,5.85
F-052,2026-09-01,Rice,Titan Hybrid,75,Maturity,63.7,18.5,6.11,121.0,23.9,137.7,18.9,97.7,31.8,8.3,11.3,0.0,0.0,5.3,8,0.766,6.11
F-053,2026-08-18,Rice,Jupiter Medium,80,Maturity,50.8,22.8,7.0,134.6,58.3,114.8,23.6,69.3,0.0,8.3,20.8,0.0,0.0,30.1,7,0.712,5.67
F-053,2026-08-19,Rice,Jupiter Medium,81,Maturity,47.2,20.9,7.01,134.2,58.2,114.7,21.2,55.2,0.0,15.9,25.2,0.0,0.0,31.2,6,0.763,5.6
F-053,2026-08-20,Rice,Jupiter Medium,82,Maturity,40.2,27.2,7.01,133.8,58.1,114.5,28.8,73.2,0.0,15.0,25.7,0.0,0.0,33.9,8,0.741,5.54
F-053,2026-08-21,Rice,Jupiter Medium,83,Maturity,35.5,20.9,6.99,133.4,58.0,114.4,22.1,78.8,0.0,15.1,22.3,0.0,0.0,37.8,7,0.71,4.7
F-053,2026-08-22,Rice,Jupiter Medium,84,Maturity,39.3,22.7,7.02,133.0,57.9,114.2,23.5,81.1,14.7,9.5,15.8,0.0,0.0,39.3,4,0.716,5.66
F-053,2026-08-23,Rice,Jupiter Medium,85,Maturity,31.3,25.8,6.99,132.6,57.8,114.1,26.5,70.7,0.0,22.7,24.7,0.0,0.0,42.6,3,0.725,4.63
F-053,2026-08-24,Rice,Jupiter Medium,86,Maturity,45.3,26.4,7.03,132.2,57.7,113.9,27.8,58.8,0.0,19.5,22.5,26.9,0.0,43.0,2,0.684,5.05
F-053,2026-08-25,Rice,Jupiter Medium,87,Maturity,38.1,24.5,6.98,131.8,57.6,113.8,26.4,44.0,0.0,16.1,21.1,0.0,0.0,43.5,2,0.708,5.21
F-053,2026-08-26,Rice,Jupiter Medium,88,Maturity,58.4,19.4,7.0,131.4,57.5,113.6,20.1,92.0,2.0,15.6,9.5,23.8,0.0,45.3,4,0.702,4.85
F-053,2026-08-27,Rice,Jupiter Medium,89,Maturity,53.2,24.4,6.93,131.0,57.4,113.5,24.7,44.6,0.0,18.4,24.2,0.0,0.0,46.3,2,0.698,5.32
F-053,2026-08-28,Rice,Jupiter Medium,90,Maturity,49.7,15.6,7.07,130.6,57.3,113.3,16.3,81.2,0.0,13.5,24.3,0.0,0.0,48.8,5,0.689,5.18
F-053,2026-08-29,Rice,Jupiter Medium,91,Maturity,42.2,22.1,7.02,130.2,57.2,113.2,23.2,71.6,0.0,17.9,24.1,0.0,0.0,52.4,6,0.646,4.84
F-053,2026-08-30,Rice,Jupiter Medium,92,Maturity,36.0,21.0,7.09,129.8,57.1,113.0,22.7,43.8,0.0,8.0,27.7,0.0,0.0,52.7,7,0.693,4.73
F-053,2026-08-31,Rice,Jupiter Medium,93,Maturity,48.9,26.9,6.95,129.4,57.0,112.9,29.2,61.2,0.0,14.3,20.9,23.3,0.0,53.9,7,0.703,4.85
F-053,2026-09-01,Rice,Jupiter Medium,94,Maturity,42.5,17.6,7.02,129.0,56.9,112.7,18.3,64.8,0.0,8.0,29.3,0.0,0.0,54.4,8,0.694,5.07
F-054,2026-08-18,Wheat,SY Monument,61,Grain/Pod Filling,50.5,19.7,6.22,48.3,30.2,90.8,22.0,57.5,0.0,15.2,24.2,0.0,0.0,5.3,12,0.788,4.13
F-054,2026-08-19,Wheat,SY Monument,62,Grain/Pod Filling,42.2,21.0,6.22,47.9,30.1,90.6,23.9,60.1,0.0,18.7,28.0,0.0,0.0,5.4,14,0.78,4.3
F-054,2026-08-20,Wheat,SY Monument,63,Grain/Pod Filling,36.6,20.1,6.16,47.5,30.0,90.5,21.2,93.3,0.6,17.6,21.3,0.0,0.0,4.6,11,0.784,4.07
F-054,2026-08-21,Wheat,SY Monument,64,Grain/Pod Filling,31.2,18.7,6.21,47.1,29.9,90.3,19.6,68.0,0.0,14.7,27.6,0.0,0.0,4.7,9,0.75,4.14
F-054,2026-08-22,Wheat,SY Monument,65,Grain/Pod Filling,41.4,29.7,6.25,120.1,51.8,104.8,33.8,45.9,0.0,14.0,20.4,21.9,73.4,4.2,9,0.757,4.35
F-054,2026-08-23,Wheat,SY Monument,66,Grain/Pod Filling,33.7,27.2,6.23,46.3,29.7,90.0,30.0,70.5,0.0,15.5,23.4,0.0,0.0,4.2,5,0.776,4.31
F-054,2026-08-24,Wheat,SY Monument,67,Grain/Pod Filling,47.6,24.8,6.22,45.9,29.6,89.9,26.7,78.0,0.0,16.8,16.1,21.5,0.0,4.3,7,0.765,4.63
F-054,2026-08-25,Wheat,SY Monument,68,Grain/Pod Filling,43.1,22.0,6.23,45.5,29.5,89.7,23.3,72.3,0.0,6.3,18.8,0.0,0.0,4.0,8,0.745,4.6
F-054,2026-08-26,Wheat,SY Monument,69,Grain/Pod Filling,37.2,18.4,6.25,45.1,29.4,89.6,20.6,63.6,0.0,9.8,17.7,0.0,0.0,4.4,9,0.776,4.17
F-054,2026-08-27,Wheat,SY Monument,70,Grain/Pod Filling,34.9,18.4,6.27,44.7,29.3,89.4,18.2,89.4,1.4,10.2,8.9,0.0,0.0,3.9,9,0.828,4.36
F-054,2026-08-28,Wheat,SY Monument,71,Grain/Pod Filling,42.4,23.8,6.22,44.3,29.2,89.3,26.2,98.0,17.4,18.4,10.6,0.0,0.0,2.8,6,0.77,4.61
F-054,2026-08-29,Wheat,SY Monument,72,Grain/Pod Filling,36.3,26.6,6.27,43.9,29.1,89.1,29.7,53.4,0.0,12.2,20.7,0.0,0.0,2.7,7,0.782,4.47
F-054,2026-08-30,Wheat,SY Monument,73,Grain/Pod Filling,44.6,25.1,6.27,43.5,29.0,89.0,25.7,69.5,0.0,13.2,21.8,15.3,0.0,2.3,5,0.779,4.55
F-054,2026-08-31,Wheat,SY Monument,74,Grain/Pod Filling,41.2,21.4,6.16,43.1,28.9,88.8,23.8,73.1,0.0,13.4,21.1,0.0,0.0,2.0,2,0.782,4.1
F-054,2026-09-01,Wheat,SY Monument,75,Maturity,37.7,21.4,6.2,42.7,28.8,88.7,21.3,54.2,0.0,15.7,21.8,0.0,0.0,2.0,2,0.817,4.53
F-055,2026-08-18,Soybean,Brevant B281EE,75,Maturity,46.8,26.3,6.26,78.3,56.7,204.3,28.8,68.8,0.0,19.1,25.8,0.0,0.0,4.7,3,0.793,3.61
F-055,2026-08-19,Soybean,Brevant B281EE,76,Maturity,39.0,25.8,6.13,77.9,56.6,204.2,26.7,81.1,0.0,20.4,22.5,0.0,0.0,4.6,2,0.768,3.82
F-055,2026-08-20,Soybean,Brevant B281EE,77,Maturity,52.9,21.7,6.09,77.5,56.5,204.0,24.0,62.0,0.0,15.3,25.4,21.6,0.0,4.4,4,0.774,3.82
F-055,2026-08-21,Soybean,Brevant B281EE,78,Maturity,46.5,24.4,6.22,77.1,56.4,203.9,25.0,64.5,0.0,16.1,17.5,0.0,0.0,4.2,7,0.759,3.81
F-055,2026-08-22,Soybean,Brevant B281EE,79,Maturity,39.0,19.8,6.19,76.7,56.3,203.7,20.6,53.8,0.0,15.0,18.2,0.0,0.0,4.4,7,0.781,3.71
F-055,2026-08-23,Soybean,Brevant B281EE,80,Maturity,33.8,22.1,6.22,76.3,56.2,203.6,24.6,81.3,2.9,9.5,23.1,0.0,0.0,4.9,6,0.775,3.92
F-055,2026-08-24,Soybean,Brevant B281EE,81,Maturity,25.1,24.8,6.21,75.9,56.1,203.4,25.5,74.8,0.0,14.5,23.8,0.0,0.0,5.4,2,0.77,3.5
F-055,2026-08-25,Soybean,Brevant B281EE,82,Maturity,23.3,24.6,6.22,75.5,56.0,203.3,30.1,98.0,6.1,17.5,18.2,0.0,0.0,4.4,5,0.757,3.37
F-055,2026-08-26,Soybean,Brevant B281EE,83,Maturity,17.1,27.1,6.25,75.1,55.9,203.1,28.1,53.2,0.0,12.1,24.2,0.0,0.0,5.2,8,0.695,2.83
F-055,2026-08-27,Soybean,Brevant B281EE,84,Maturity,9.0,30.6,6.18,74.7,55.8,203.0,32.5,70.4,0.0,12.6,18.1,0.0,0.0,5.7,7,0.661,2.46
F-055,2026-08-28,Soybean,Brevant B281EE,85,Maturity,31.8,24.2,6.28,74.3,55.7,202.8,25.6,64.3,0.0,10.1,20.1,32.3,0.0,6.5,3,0.782,4.02
F-055,2026-08-29,Soybean,Brevant B281EE,86,Maturity,22.0,27.1,6.17,73.9,55.6,202.7,30.3,85.1,0.0,13.3,22.5,0.0,0.0,6.2,2,0.727,3.05
F-055,2026-08-30,Soybean,Brevant B281EE,87,Maturity,47.0,25.0,6.21,73.5,55.5,202.5,27.3,66.2,0.0,14.7,18.7,33.1,0.0,5.4,2,0.8,3.83
F-055,2026-08-31,Soybean,Brevant B281EE,88,Maturity,39.8,23.4,6.26,73.1,55.4,202.4,27.1,70.7,0.0,9.4,29.1,0.0,0.0,6.4,2,0.781,3.85
